Cod_Barra;PLU;Nombre;Ventas_Total
"381519180767";"800007985";"ACONDICIONADOR HERBAL ESS ROSA HIPS 400 ML";"13"
"8003753900438";"800002425";"CAFE ILLY MOLIDO TOST CLASICO LATA 250 GRS";"4"
"799192715969";"800008000";"SANDWICH VEGETAL DOBLE QUESO 180GR";"12"
"7792640000283";"800002495";"SHAMPOO CAPILATIS ANTICASPA 410 ML";"2"
"4792252934719";"800008012";"TE BASILUR MAGIC FRUIT 40 BLS";"9"
"739802463521";"800002501";"CAFE PREMIUM LLANQUIHUE OSORNO 250 GR";"14"
"799192904882";"800008016";"MERMELADA DULCERIA MILLARAY DAMASCO 230GR";"4"
"7802410004042";"800002749";"BICARBONATO GOURMET 250 GRS FCO";"8"
"7801909001357";"800008035";"CARNE MOLIDA ESPECIAL PV 20UX250G (5K)";"23"
"7790520992949";"800002907";"CERA BLEM LIQUIDA INCOLORA 800ML";"6"
"614143234132";"800008044";"YERBA MATE SENSORIAL FOCO 250G TARRO";"10"
"5908249946897";"800002958";"TABACO TENNESIE UVA 40 GR					";"7"
"7801220006130";"800008060";"PULPA MARACUYA MINUTO VERDE 500GR";"13"
"7500435160544";"800003054";"DETERGENTE LIQ.1.8 LTS. ARIEL POWER";"16"
"7802245092511";"800008063";"CONEJO PAT. CHOC LECHE ENTRELAGOS120GR";"19"
"7803468002905";"800003060";"PAN HAMBURGUESA CASTANO 460GR";"75"
"7804676652586";"800008076";"ENCAPSULADOR OLORES DOÑA GABY DORMITORIO 250 ML";"6"
"7802175002710";"800003136";"PISCO MISTRAL NOBEL BARRICA TOSTADA 40  750 CC";"4"
"041224871229";"800008080";"ACEITE DE SESAMO ROLAND 185 ML";"7"
"0788070682974";"800003276";"AJI REY TREBOL 200 GRS";"6"
"8004325601753";"800008087";"PASSATA DE POMODORO TOSTANI 680 GRS";"21"
"800003381";"800003381";"CAFE ROASTY GUATEMALA 250GRS";"7"
"2007781003129";"800008125";"PALETA CHOCOLATE CONEJO TDS 20GR ";"50"
"7755120921102";"800003408";"VELAS PALITOS X12 UN GLOBAL P.";"51"
"859940002403";"800008150";"CAFE MARLEY GRANO MOLIDO ONE LOVE 227 GRS";"7"
"7755120812905";"800003433";"VASO POLIPAPEL 350 CC BLANCO X 10";"14"
"781159004124";"800008157";"CAPSULA CAFE MARLEY ONE LOVE X10 U";"10"
"7801235000291";"800003509";"CHORITOS SAN JOSE NATURAL 425 GRS";"9"
"7804603923659";"800008169";"WHISKY BUCHANANS 750 ML + VASO";"3"
"650240050114";"800003697";"MAQUINA AFEITAR GROOMEN 300 1 MANGO + 3 CART";"3"
"7891150102880";"800008178";"ACONDICIONADOR DOVE HIDRAT+HILAUR VIT 370 ML";"5"
"7793253004323";"800003714";"AMBIENTAL POETT ESPIRITU PLAY 360CC";"8"
"7802820774122";"800008181";"BEBIDA HIDRATANTE FASTLYTE SANDIA 625 ML";"25"
"606110077385";"800003835";"DETERGENTE EN LAMINAS CHISPEZA 120 GRS";"5"
"7802820002706";"800008185";"BEBIDA ISOT POWERADE CONTRA ATAQUE 850 CC";"99"
"8000070018808";"800003938";"CAFE  ESPRESSO ITALIANO 250 G  LAVAZZA";"9"
"7801300004285";"800008210";"ACAI FRUTOS DEL MAIPO CUBOS DOYPACK 350GR";"11"
"6301618000128";"800004081";"GRANOLA MIX AURICO 330G TERRANUT";"7"
"7802175003489";"800008221";"COCTEL CAMPANARIO SOUR LITRO";"10"
"6301618000821";"800004115";"AVENA INTEGRAL TERRANUT 400G";"26"
"15";"15";"GUATA DE VACUNO";"74.783"
"0765066727468";"800004306";"TABACO SPRINGFIELD CHERRY 40 GR";"8"
"559";"559";"CHOCLILLO CAT V";"65.905"
"7804654940391";"800004466";"ALFAJOR DULCE LLUVIA MARACUYA 45 GRS";"53"
"675";"675";"PEPINILLO COCTEL";"22.081"
"7804661490124";"800004606";"CRANBERRY SWEETENS KOE 150 G";"20"
"795";"795";"PALANCA VACUNO CAT";"63.752"
"7804661490445";"800004610";"AZUCAR DE COCO KOE 150 G";"15"
"1202";"1202";"LOMO KASSLER LAMINADO 120G";"26"
"4006581001777";"800004701";"CAFE MOVENPICK MOLIDO HIMMLISCHE 500G";"10"
"5056701000530";"1433";"TE LIPTON YELLOW LABEL 20 BLS";"29"
"7794626010811";"800004771";"TOALLA KOTEX NORMAL EXTRA SUAVE 8U";"23"
"7801875065049";"1494";"YERBA MATE SUPREMO BRASIL 250G ";"11"
